index,bias
12,-0.14838707447052002
13,-0.11834335327148438
16,-0.05543410778045654
24,-0.07358098030090332
25,-0.08323979377746582
36,-0.2059934139251709
44,-0.09409201145172119
47,-0.10716080665588379
